transaction_id,at,truck_name,payment_method,total,truck_id,payment_method_id,fsa_rating,has_card_reader,truck_description
5058,2026-01-06 09:22:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5057,2026-01-06 09:15:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5056,2026-01-05 16:58:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5055,2026-01-05 16:53:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5054,2026-01-05 16:45:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5053,2026-01-05 16:39:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5052,2026-01-05 16:27:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5051,2026-01-05 16:20:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5050,2026-01-05 16:15:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5049,2026-01-05 16:08:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5048,2026-01-05 15:59:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5047,2026-01-05 15:46:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5046,2026-01-05 15:26:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5045,2026-01-05 15:17:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5044,2026-01-05 15:11:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5043,2026-01-05 15:00:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5042,2026-01-05 14:53:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5041,2026-01-05 14:51:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5040,2026-01-05 14:48:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5039,2026-01-05 14:46:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5038,2026-01-05 14:43:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5037,2026-01-05 14:41:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5036,2026-01-05 14:40:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5035,2026-01-05 14:37:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5034,2026-01-05 14:35:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5033,2026-01-05 14:33:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5032,2026-01-05 14:29:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5031,2026-01-05 14:25:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5030,2026-01-05 14:21:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5029,2026-01-05 14:20:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5028,2026-01-05 14:17:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5027,2026-01-05 14:13:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5026,2026-01-05 14:09:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5025,2026-01-05 14:06:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5024,2026-01-05 14:05:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5023,2026-01-05 13:58:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5022,2026-01-05 13:58:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5021,2026-01-05 13:58:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5020,2026-01-05 13:56:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5019,2026-01-05 13:55:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5018,2026-01-05 13:53:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5017,2026-01-05 13:53:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5016,2026-01-05 13:50:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5015,2026-01-05 13:44:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5014,2026-01-05 13:43:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5013,2026-01-05 13:42:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5012,2026-01-05 13:40:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5011,2026-01-05 13:38:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5010,2026-01-05 13:35:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5009,2026-01-05 13:34:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5008,2026-01-05 13:33:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5007,2026-01-05 13:30:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5006,2026-01-05 13:30:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5005,2026-01-05 13:29:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5004,2026-01-05 13:27:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5003,2026-01-05 13:25:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5002,2026-01-05 13:24:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5001,2026-01-05 13:21:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
5000,2026-01-05 13:20:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4999,2026-01-05 13:20:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4998,2026-01-05 13:19:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4997,2026-01-05 13:17:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4996,2026-01-05 13:11:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4995,2026-01-05 13:08:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4994,2026-01-05 13:06:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4993,2026-01-05 13:06:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4992,2026-01-05 13:04:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4991,2026-01-05 13:02:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4990,2026-01-05 13:02:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4989,2026-01-05 12:51:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4988,2026-01-05 12:51:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4987,2026-01-05 12:49:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4986,2026-01-05 12:49:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4985,2026-01-05 12:47:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4984,2026-01-05 12:47:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4983,2026-01-05 12:43:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4982,2026-01-05 12:35:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4981,2026-01-05 12:35:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4980,2026-01-05 12:35:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4979,2026-01-05 12:34:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4978,2026-01-05 12:32:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4977,2026-01-05 12:31:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4976,2026-01-05 12:31:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4975,2026-01-05 12:27:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4974,2026-01-05 12:21:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4973,2026-01-05 12:19:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4972,2026-01-05 12:15:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4971,2026-01-05 12:12:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4970,2026-01-05 12:08:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4969,2026-01-05 12:06:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4968,2026-01-05 12:05:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4967,2026-01-05 12:04:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4966,2026-01-05 12:01:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4965,2026-01-05 11:57:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4964,2026-01-05 11:54:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4963,2026-01-05 11:51:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4962,2026-01-05 11:44:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4961,2026-01-05 11:42:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4960,2026-01-05 11:39:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4959,2026-01-05 11:34:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4958,2026-01-05 11:31:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4957,2026-01-05 11:27:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4956,2026-01-05 11:24:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4955,2026-01-05 11:17:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4954,2026-01-05 11:12:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4953,2026-01-05 11:10:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4952,2026-01-05 11:07:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4951,2026-01-05 11:02:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4950,2026-01-05 10:56:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4949,2026-01-05 10:49:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4948,2026-01-05 10:41:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4947,2026-01-05 10:35:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4946,2026-01-05 10:24:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4945,2026-01-05 10:15:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4944,2026-01-05 10:09:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4943,2026-01-05 10:00:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4942,2026-01-05 09:53:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4941,2026-01-05 09:49:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4940,2026-01-05 09:42:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4939,2026-01-05 09:39:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4938,2026-01-05 09:29:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4937,2026-01-05 09:13:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4936,2026-01-05 09:09:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4935,2026-01-04 16:38:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4934,2026-01-04 16:17:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4933,2026-01-04 15:42:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4932,2026-01-04 15:18:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4931,2026-01-04 15:03:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4930,2026-01-04 14:51:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4929,2026-01-04 14:25:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4928,2026-01-04 14:23:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4927,2026-01-04 14:19:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4926,2026-01-04 14:15:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4925,2026-01-04 13:02:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4924,2026-01-04 13:00:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4923,2026-01-04 12:59:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4922,2026-01-04 12:56:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4921,2026-01-04 12:52:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4920,2026-01-04 12:38:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4919,2026-01-04 12:33:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4918,2026-01-04 12:26:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4917,2026-01-04 12:10:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4916,2026-01-04 12:07:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4915,2026-01-04 11:47:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4914,2026-01-04 11:38:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4913,2026-01-04 11:33:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4912,2026-01-04 11:12:00,SuperSmoothie,cash,699.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4911,2026-01-04 09:51:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4910,2026-01-04 09:12:00,SuperSmoothie,cash,599.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4909,2026-01-04 09:03:00,SuperSmoothie,cash,499.0,6,1,3,False,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild."
4906,2026-01-10 18:38:00,Yoghurt Heaven,cash,500.0,5,1,4,True,"All the great tastes, but only some of the calories!"
4889,2026-01-10 16:19:00,Yoghurt Heaven,cash,500.0,5,1,4,True,"All the great tastes, but only some of the calories!"
4887,2026-01-10 16:06:00,Yoghurt Heaven,cash,500.0,5,1,4,True,"All the great tastes, but only some of the calories!"
4882,2026-01-10 15:38:00,Yoghurt Heaven,cash,500.0,5,1,4,True,"All the great tastes, but only some of the calories!"
4881,2026-01-10 15:38:00,Yoghurt Heaven,cash,500.0,5,1,4,True,"All the great tastes, but only some of the calories!"
4879,2026-01-10 15:31:00,Yoghurt Heaven,cash,500.0,5,1,4,True,"All the great tastes, but only some of the calories!"
4873,2026-01-10 14:58:00,Yoghurt Heaven,cash,500.0,5,1,4,True,"All the great tastes, but only some of the calories!"
4871,2026-01-10 14:50:00,Yoghurt Heaven,cash,500.0,5,1,4,True,"All the great tastes, but only some of the calories!"
4861,2026-01-10 14:08:00,Yoghurt Heaven,cash,500.0,5,1,4,True,"All the great tastes, but only some of the calories!"
4859,2026-01-10 13:51:00,Yoghurt Heaven,cash,919.0,5,1,4,True,"All the great tastes, but only some of the calories!"
4853,2026-01-10 13:21:00,Yoghurt Heaven,cash,500.0,5,1,4,True,"All the great tastes, but only some of the calories!"
4852,2026-01-10 13:15:00,Yoghurt Heaven,cash,500.0,5,1,4,True,"All the great tastes, but only some of the calories!"
